#Format 0
#Firmware 0.2.3-0_2023-09-13T15:54:09Z
#Logger Serial Number: 10001
#CO2 Sensor Serial Numbers: 0 65776F073B89; 1 6B0467073BD4; 2 66E467073B2E; 3 A3E467073B96; 4 5CE467073BD1; 5 94E467073B57
sec_of_file, CO2_ppm_0, temp_0, RH_0, CO2_ppm_1, temp_1, RH_1, CO2_ppm_2, temp_2, RH_2, CO2_ppm_3, temp_3, RH_3, CO2_ppm_4, temp_4, RH_4, CO2_ppm_5, temp_5, RH_5, year, month, date, hour, min, sec, lat, lon, HDOP, satellites, batt_voltage
11951.45,771,0.33,100.00,1003,1.78,100.00,671,0.29,100.00,1024,1.53,100.00,600,0.81,100.00,779,1.46,100.00,2000,1,1,3,19,21,,,,,12.41,
11956.45,772,0.32,100.00,1003,1.79,100.00,670,0.29,100.00,1024,1.52,100.00,600,0.81,100.00,779,1.45,100.00,2000,1,1,3,19,26,,,,,12.34,
11961.45,772,0.35,100.00,1004,1.78,100.00,670,0.26,100.00,1024,1.54,100.00,600,0.83,100.00,779,1.46,100.00,2000,1,1,3,19,31,,,,,12.27,
11966.45,772,0.34,100.00,1004,1.79,100.00,670,0.29,100.00,1025,1.55,100.00,600,0.80,100.00,778,1.48,100.00,2000,1,1,3,19,36,,,,,12.56,
11971.45,772,0.33,100.00,1004,1.79,100.00,670,0.28,100.00,1025,1.53,100.00,600,0.83,100.00,778,1.47,100.00,2000,1,1,3,19,41,,,,,12.53,
11976.45,772,0.35,100.00,1004,1.78,100.00,670,0.30,100.00,1026,1.55,100.00,599,0.81,100.00,779,1.47,100.00,2000,1,1,3,19,46,,,,,12.60,
11981.45,772,0.34,100.00,1004,1.77,100.00,671,0.29,100.00,1026,1.53,100.00,599,0.83,100.00,779,1.47,100.00,2000,1,1,3,19,51,,,,,12.25,
11986.45,771,0.33,100.00,1004,1.78,100.00,671,0.29,100.00,1026,1.53,100.00,599,0.83,100.00,779,1.46,100.00,2000,1,1,3,19,56,,,,,12.60,
11991.45,771,0.32,100.00,1005,1.77,100.00,671,0.32,100.00,1024,1.54,100.00,599,0.85,100.00,780,1.50,100.00,2000,1,1,3,20,1,,,,,12.63,
11996.45,770,0.33,100.00,1004,1.77,100.00,671,0.31,100.00,1024,1.54,100.00,599,0.82,100.00,780,1.48,100.00,2000,1,1,3,20,6,,,,,12.22,
12001.45,770,0.34,100.00,1004,1.77,100.00,671,0.30,100.00,1024,1.54,100.00,599,0.84,100.00,780,1.49,100.00,2000,1,1,3,20,11,,,,,12.57,
12006.45,769,0.31,100.00,1004,1.78,100.00,671,0.29,100.00,1024,1.55,100.00,600,0.81,100.00,779,1.48,100.00,2000,1,1,3,20,16,,,,,12.55,
12011.45,769,0.34,100.00,1004,1.78,100.00,672,0.31,100.00,1026,1.52,100.00,600,0.83,100.00,779,1.44,100.00,2000,1,1,3,20,21,,,,,12.57,
12016.45,769,0.33,100.00,1005,1.78,100.00,671,0.29,100.00,1026,1.57,100.00,599,0.83,100.00,779,1.48,100.00,2000,1,1,3,20,26,,,,,12.52,
12021.45,769,0.32,100.00,1004,1.79,100.00,671,0.29,100.00,1025,1.55,100.00,599,0.84,100.00,779,1.47,100.00,2000,1,1,3,20,31,,,,,12.60,
12026.45,769,0.31,100.00,1003,1.78,100.00,671,0.29,100.00,1025,1.55,100.00,599,0.82,100.00,779,1.48,100.00,2000,1,1,3,20,36,,,,,12.14,
12031.45,768,0.34,100.00,1004,1.78,100.00,671,0.29,100.00,1025,1.54,100.00,599,0.84,100.00,779,1.48,100.00,2000,1,1,3,20,41,,,,,12.25,
12036.45,768,0.32,100.00,1003,1.79,100.00,671,0.28,100.00,1024,1.54,100.00,598,0.82,100.00,779,1.48,100.00,2000,1,1,3,20,46,,,,,12.64,
12041.45,768,0.33,100.00,1003,1.81,100.00,671,0.30,100.00,1025,1.55,100.00,598,0.82,100.00,779,1.45,100.00,2000,1,1,3,20,51,,,,,12.37,
12046.45,768,0.32,100.00,1003,1.76,100.00,671,0.28,100.00,1024,1.55,100.00,598,0.82,100.00,780,1.46,100.00,2000,1,1,3,20,56,,,,,12.63,
12051.45,769,0.35,100.00,1004,1.79,100.00,671,0.29,100.00,1024,1.55,100.00,599,0.82,100.00,779,1.47,100.00,2000,1,1,3,21,1,,,,,12.40,
12056.45,769,0.32,100.00,1004,1.78,100.00,671,0.29,100.00,1024,1.54,100.00,599,0.83,100.00,780,1.46,100.00,2000,1,1,3,21,6,,,,,12.51,
12061.45,769,0.34,100.00,1004,1.77,100.00,672,0.29,100.00,1024,1.54,100.00,599,0.82,100.00,780,1.47,100.00,2000,1,1,3,21,11,,,,,12.60,
12066.45,771,0.34,100.00,1004,1.79,100.00,671,0.29,100.00,1024,1.53,100.00,599,0.81,100.00,780,1.47,100.00,2000,1,1,3,21,16,,,,,12.18,
12071.45,771,0.34,100.00,1004,1.77,100.00,672,0.30,100.00,1024,1.53,100.00,599,0.84,100.00,780,1.48,100.00,2000,1,1,3,21,21,,,,,12.35,
12076.45,770,0.35,100.00,1003,1.78,100.00,672,0.29,100.00,1025,1.54,100.00,599,0.82,100.00,780,1.46,100.00,2000,1,1,3,21,26,,,,,12.43,
12081.45,770,0.33,100.00,1004,1.79,100.00,672,0.29,100.00,1025,1.55,100.00,600,0.80,100.00,780,1.47,100.00,2000,1,1,3,21,31,,,,,12.51,
12086.45,769,0.30,100.00,1004,1.77,100.00,671,0.30,100.00,1025,1.53,100.00,600,0.83,100.00,779,1.47,100.00,2000,1,1,3,21,36,,,,,12.25,
12091.45,769,0.33,100.00,1004,1.77,100.00,671,0.29,100.00,1025,1.54,100.00,600,0.83,100.00,780,1.48,100.00,2000,1,1,3,21,41,,,,,12.25,
12096.45,769,0.32,100.00,1004,1.77,100.00,670,0.31,100.00,1024,1.54,100.00,601,0.82,100.00,779,1.47,100.00,2000,1,1,3,21,46,,,,,12.30,
12101.45,768,0.33,100.00,1005,1.79,100.00,670,0.29,100.00,1024,1.53,100.00,600,0.84,100.00,779,1.47,100.00,2000,1,1,3,21,51,,,,,12.37,
12106.45,768,0.34,100.00,1006,1.76,100.00,671,0.29,100.00,1024,1.54,100.00,600,0.81,100.00,779,1.49,100.00,2000,1,1,3,21,56,,,,,12.47,
12111.45,768,0.34,100.00,1007,1.79,100.00,671,0.30,100.00,1023,1.52,100.00,601,0.82,100.00,778,1.47,100.00,2000,1,1,3,22,1,,,,,12.60,
12116.45,767,0.35,100.00,1007,1.78,100.00,670,0.29,100.00,1023,1.54,100.00,601,0.84,100.00,778,1.47,100.00,2000,1,1,3,22,6,,,,,12.28,
12121.45,767,0.33,100.00,1007,1.77,100.00,670,0.31,100.00,1023,1.54,100.00,601,0.82,100.00,778,1.48,100.00,2000,1,1,3,22,11,,,,,12.43,
12126.45,766,0.35,100.00,1006,1.77,100.00,670,0.30,100.00,1023,1.52,100.00,601,0.84,100.00,777,1.48,100.00,2000,1,1,3,22,16,,,,,12.59,
12131.45,766,0.34,100.00,1007,1.79,100.00,670,0.30,100.00,1022,1.56,100.00,601,0.82,100.00,777,1.47,100.00,2000,1,1,3,22,21,,,,,12.37,
12136.45,766,0.34,100.00,1006,1.79,100.00,670,0.28,100.00,1020,1.54,100.00,601,0.83,100.00,777,1.47,100.00,2000,1,1,3,22,26,,,,,12.23,
12141.45,766,0.33,100.00,1007,1.79,100.00,670,0.27,100.00,1019,1.53,100.00,601,0.84,100.00,777,1.47,100.00,2000,1,1,3,22,31,,,,,12.63,
12146.45,766,0.34,100.00,1007,1.81,100.00,670,0.30,100.00,1020,1.56,100.00,601,0.81,100.00,777,1.47,100.00,2000,1,1,3,22,36,,,,,12.34,
12151.45,766,0.34,100.00,1007,1.77,100.00,670,0.29,100.00,1020,1.56,100.00,601,0.82,100.00,777,1.47,100.00,2000,1,1,3,22,41,,,,,12.62,
12156.45,767,0.33,100.00,1007,1.79,100.00,670,0.28,100.00,1020,1.54,100.00,600,0.83,100.00,777,1.45,100.00,2000,1,1,3,22,46,,,,,12.60,
12161.45,766,0.35,100.00,1007,1.78,100.00,670,0.28,100.00,1020,1.54,100.00,599,0.83,100.00,777,1.47,100.00,2000,1,1,3,22,51,,,,,12.14,
12166.45,766,0.35,100.00,1007,1.78,100.00,670,0.29,100.00,1020,1.53,100.00,599,0.85,100.00,777,1.46,100.00,2000,1,1,3,22,56,,,,,12.45,
12171.45,766,0.34,100.00,1007,1.78,100.00,671,0.29,100.00,1021,1.54,100.00,599,0.83,100.00,777,1.48,100.00,2000,1,1,3,23,1,,,,,12.16,
12176.45,766,0.31,100.00,1007,1.77,100.00,671,0.28,100.00,1021,1.55,100.00,599,0.82,100.00,777,1.47,100.00,2000,1,1,3,23,6,,,,,12.59,
12181.45,765,0.36,100.00,1007,1.77,100.00,670,0.29,100.00,1022,1.52,100.00,598,0.79,100.00,778,1.47,100.00,2000,1,1,3,23,11,,,,,12.23,
12186.45,765,0.33,100.00,1007,1.78,100.00,670,0.30,100.00,1022,1.55,100.00,598,0.81,100.00,778,1.47,100.00,2000,1,1,3,23,16,,,,,12.26,
12191.45,765,0.35,100.00,1008,1.78,100.00,670,0.30,100.00,1023,1.54,100.00,598,0.81,100.00,778,1.47,100.00,2000,1,1,3,23,21,,,,,12.36,
12196.45,765,0.34,100.00,1008,1.77,100.00,670,0.29,100.00,1024,1.53,100.00,597,0.83,100.00,778,1.47,100.00,2000,1,1,3,23,26,,,,,12.47,
12201.45,764,0.33,100.00,1008,1.76,100.00,670,0.30,100.00,1024,1.53,100.00,598,0.83,100.00,778,1.47,100.00,2000,1,1,3,23,31,,,,,12.61,
12206.45,765,0.34,100.00,1008,1.78,100.00,670,0.31,100.00,1023,1.55,100.00,599,0.82,100.00,778,1.47,100.00,2000,1,1,3,23,36,,,,,12.59,
12211.45,765,0.35,100.00,1009,1.78,100.00,670,0.29,100.00,1023,1.54,100.00,599,0.83,100.00,777,1.47,100.00,2000,1,1,3,23,41,,,,,12.51,
12216.45,766,0.33,100.00,1009,1.79,100.00,670,0.30,100.00,1021,1.56,100.00,600,0.82,100.00,778,1.47,100.00,2000,1,1,3,23,46,,,,,12.18,
12221.45,766,0.33,100.00,1008,1.78,100.00,670,0.30,100.00,1021,1.54,100.00,600,0.83,100.00,778,1.48,100.00,2000,1,1,3,23,51,,,,,12.37,
12226.45,766,0.33,100.00,1008,1.78,100.00,671,0.29,100.00,1022,1.54,100.00,600,0.84,100.00,778,1.47,100.00,2000,1,1,3,23,56,,,,,12.44,
12231.45,765,0.34,100.00,1008,1.79,100.00,671,0.31,100.00,1023,1.54,100.00,600,0.82,100.00,778,1.48,100.00,2000,1,1,3,24,1,,,,,12.35,
12236.45,765,0.33,100.00,1008,1.78,100.00,671,0.30,100.00,1023,1.55,100.00,600,0.82,100.00,778,1.47,100.00,2000,1,1,3,24,6,,,,,12.46,
12241.45,766,0.33,100.00,1007,1.78,100.00,671,0.28,100.00,1022,1.53,100.00,599,0.83,100.00,778,1.47,100.00,2000,1,1,3,24,11,,,,,12.43,
12246.45,766,0.34,100.00,1006,1.78,100.00,671,0.30,100.00,1022,1.56,100.00,599,0.83,100.00,777,1.48,100.00,2000,1,1,3,24,16,,,,,12.31,
12251.45,767,0.34,100.00,1006,1.80,100.00,671,0.29,100.00,1022,1.53,100.00,597,0.83,100.00,778,1.47,100.00,2000,1,1,3,24,21,,,,,12.58,
12256.45,766,0.35,100.00,1005,1.78,100.00,671,0.31,100.00,1022,1.53,100.00,597,0.84,100.00,778,1.46,100.00,2000,1,1,3,24,26,,,,,12.46,
12261.45,767,0.34,100.00,1004,1.76,100.00,671,0.29,100.00,1022,1.56,100.00,597,0.85,100.00,778,1.47,100.00,2000,1,1,3,24,31,,,,,12.32,
12266.45,766,0.34,100.00,1004,1.77,100.00,671,0.31,100.00,1022,1.53,100.00,597,0.83,100.00,777,1.48,100.00,2000,1,1,3,24,36,,,,,12.24,
12271.45,766,0.34,100.00,1003,1.78,100.00,670,0.28,100.00,1023,1.53,100.00,597,0.84,100.00,776,1.48,100.00,2000,1,1,3,24,41,,,,,12.63,
12276.45,766,0.33,100.00,1003,1.79,100.00,670,0.28,100.00,1023,1.54,100.00,598,0.83,100.00,776,1.47,100.00,2000,1,1,3,24,46,,,,,12.62,
12281.45,766,0.35,100.00,1004,1.78,100.00,669,0.30,100.00,1021,1.53,100.00,599,0.82,100.00,776,1.47,100.00,2000,1,1,3,24,51,,,,,12.46,
12286.45,766,0.33,100.00,1003,1.80,100.00,669,0.29,100.00,1022,1.54,100.00,598,0.81,100.00,777,1.49,100.00,2000,1,1,3,24,56,,,,,12.43,
12291.45,766,0.34,100.00,1003,1.77,100.00,669,0.30,100.00,1021,1.54,100.00,599,0.82,100.00,776,1.46,100.00,2000,1,1,3,25,1,,,,,12.63,
12296.45,766,0.31,100.00,1003,1.78,100.00,670,0.29,100.00,1020,1.53,100.00,599,0.83,100.00,776,1.47,100.00,2000,1,1,3,25,6,,,,,12.55,
12301.45,766,0.33,100.00,1004,1.76,100.00,670,0.28,100.00,1021,1.56,100.00,599,0.82,100.00,775,1.47,100.00,2000,1,1,3,25,11,,,,,12.59,
12306.45,766,0.33,100.00,1003,1.78,100.00,670,0.28,100.00,1021,1.56,100.00,599,0.82,100.00,776,1.48,100.00,2000,1,1,3,25,16,,,,,12.44,
12311.45,766,0.34,100.00,1003,1.81,100.00,670,0.30,100.00,1021,1.57,100.00,598,0.83,100.00,776,1.48,100.00,2000,1,1,3,25,21,,,,,12.50,
12316.45,766,0.33,100.00,1003,1.79,100.00,670,0.30,100.00,1021,1.54,100.00,599,0.82,100.00,776,1.47,100.00,2000,1,1,3,25,26,,,,,12.28,
12321.45,766,0.33,100.00,1003,1.79,100.00,671,0.29,100.00,1021,1.56,100.00,599,0.83,100.00,776,1.46,100.00,2000,1,1,3,25,31,,,,,12.36,
12326.45,766,0.34,100.00,1002,1.77,100.00,665,0.30,100.00,1020,1.54,100.00,599,0.85,100.00,776,1.47,100.00,2000,1,1,3,25,36,,,,,12.35,
12331.45,766,0.32,100.00,1002,1.78,100.00,653,0.29,100.00,1019,1.54,100.00,598,0.84,100.00,775,1.47,100.00,2000,1,1,3,25,41,,,,,12.66,
12336.45,766,0.35,100.00,1002,1.78,100.00,640,0.29,100.00,1018,1.56,100.00,598,0.84,100.00,775,1.48,100.00,2000,1,1,3,25,46,,,,,12.23,
12341.45,766,0.33,100.00,1003,1.78,100.00,630,0.30,100.00,1019,1.54,100.00,597,0.83,100.00,775,1.48,100.00,2000,1,1,3,25,51,,,,,12.34,
12346.45,766,0.33,100.00,1002,1.79,100.00,627,0.29,100.00,1019,1.53,100.00,597,0.83,100.00,774,1.48,100.00,2000,1,1,3,25,56,,,,,12.63,
12351.45,766,0.34,100.00,1002,1.79,100.00,619,0.29,100.00,1019,1.56,100.00,598,0.83,100.00,774,1.47,100.00,2000,1,1,3,26,1,,,,,12.44,
12356.45,765,0.34,100.00,1002,1.80,100.00,614,0.30,100.00,1020,1.53,100.00,597,0.85,100.00,774,1.47,100.00,2000,1,1,3,26,6,,,,,12.40,
12361.45,765,0.35,100.00,1003,1.78,100.00,611,0.29,100.00,1020,1.56,100.00,598,0.81,100.00,774,1.45,100.00,2000,1,1,3,26,11,,,,,12.62,
12366.45,765,0.35,100.00,1003,1.77,100.00,607,0.31,100.00,1021,1.53,100.00,597,0.83,100.00,774,1.48,100.00,2000,1,1,3,26,16,,,,,12.32,
12371.45,765,0.33,100.00,1003,1.77,100.00,601,0.28,100.00,1022,1.54,100.00,597,0.83,100.00,774,1.47,100.00,2000,1,1,3,26,21,,,,,12.61,
12376.45,766,0.34,100.00,1003,1.78,100.00,599,0.31,100.00,1021,1.53,100.00,597,0.83,100.00,773,1.48,100.00,2000,1,1,3,26,26,,,,,12.24,
12381.45,766,0.35,100.00,1003,1.78,100.00,598,0.29,100.00,1021,1.53,100.00,597,0.83,100.00,772,1.46,100.00,2000,1,1,3,26,31,,,,,12.45,
12386.45,765,0.34,100.00,1003,1.79,100.00,595,0.29,100.00,1022,1.53,100.00,597,0.82,100.00,772,1.47,100.00,2000,1,1,3,26,36,,,,,12.24,
12391.45,766,0.34,100.00,1003,1.78,100.00,595,0.29,100.00,1020,1.56,100.00,597,0.84,100.00,772,1.48,100.00,2000,1,1,3,26,41,,,,,12.60,
12396.45,766,0.35,100.00,1003,1.79,100.00,595,0.29,100.00,1020,1.55,100.00,597,0.84,100.00,771,1.48,100.00,2000,1,1,3,26,46,,,,,12.62,
12401.45,766,0.34,100.00,1003,1.80,100.00,595,0.28,100.00,1021,1.54,100.00,597,0.84,100.00,771,1.47,100.00,2000,1,1,3,26,51,,,,,12.38,
12406.45,767,0.33,100.00,1003,1.80,100.00,594,0.30,100.00,1021,1.55,100.00,598,0.83,100.00,772,1.47,100.00,2000,1,1,3,26,56,,,,,12.60,
12411.45,766,0.35,100.00,1002,1.79,100.00,593,0.29,100.00,1020,1.55,100.00,598,0.83,100.00,773,1.47,100.00,2000,1,1,3,27,1,,,,,12.36,
12416.45,767,0.33,100.00,1003,1.80,100.00,593,0.29,100.00,1020,1.54,100.00,598,0.84,100.00,772,1.45,100.00,2000,1,1,3,27,6,,,,,12.61,
12421.45,767,0.34,100.00,1003,1.78,100.00,592,0.30,100.00,1020,1.57,100.00,598,0.84,100.00,772,1.47,100.00,2000,1,1,3,27,11,,,,,12.41,
12426.45,767,0.34,100.00,1003,1.78,100.00,592,0.30,100.00,1019,1.55,100.00,597,0.83,100.00,773,1.48,100.00,2000,1,1,3,27,16,,,,,12.14,
12431.45,767,0.35,100.00,1004,1.80,100.00,591,0.28,100.00,1017,1.55,100.00,597,0.82,100.00,773,1.47,100.00,2000,1,1,3,27,21,,,,,12.53,
12436.45,768,0.34,100.00,1005,1.78,100.00,590,0.30,100.00,1018,1.52,100.00,597,0.85,100.00,773,1.47,100.00,2000,1,1,3,27,26,,,,,12.36,
12441.45,768,0.34,100.00,1004,1.77,100.00,590,0.28,100.00,1018,1.54,100.00,597,0.83,100.00,772,1.50,100.00,2000,1,1,3,27,31,,,,,12.23,
12446.45,768,0.36,100.00,1004,1.78,100.00,589,0.29,100.00,1017,1.53,100.00,598,0.84,100.00,772,1.48,100.00,2000,1,1,3,27,36,,,,,12.50,
12451.45,769,0.34,100.00,1005,1.78,100.00,589,0.28,100.00,1018,1.54,100.00,598,0.83,100.00,772,1.47,100.00,2000,1,1,3,27,41,,,,,12.31,
12456.45,769,0.35,100.00,1005,1.79,100.00,588,0.28,100.00,1018,1.54,100.00,597,0.84,100.00,772,1.48,100.00,2000,1,1,3,27,46,,,,,12.32,
12461.45,769,0.34,100.00,1005,1.78,100.00,588,0.31,100.00,1017,1.54,100.00,597,0.84,100.00,771,1.47,100.00,2000,1,1,3,27,52,,,,,12.40,
12466.45,769,0.33,100.00,1006,1.79,100.00,588,0.29,100.00,1018,1.54,100.00,597,0.84,100.00,771,1.47,100.00,2000,1,1,3,27,57,,,,,12.27,
12471.45,768,0.35,100.00,1005,1.79,100.00,587,0.30,100.00,1018,1.53,100.00,597,0.85,100.00,772,1.48,100.00,2000,1,1,3,28,2,,,,,12.61,
12476.45,769,0.36,100.00,1006,1.77,100.00,586,0.29,100.00,1018,1.55,100.00,596,0.84,100.00,772,1.50,100.00,2000,1,1,3,28,7,,,,,12.25,
12481.45,769,0.36,100.00,1006,1.78,100.00,584,0.29,100.00,1019,1.54,100.00,597,0.83,100.00,771,1.48,100.00,2000,1,1,3,28,12,,,,,12.50,
12486.45,769,0.34,100.00,1006,1.78,100.00,584,0.31,100.00,1022,1.55,100.00,598,0.81,100.00,771,1.49,100.00,2000,1,1,3,28,17,,,,,12.33,
12491.45,769,0.34,100.00,1005,1.78,100.00,584,0.29,100.00,1022,1.56,100.00,598,0.84,100.00,771,1.50,100.00,2000,1,1,3,28,22,,,,,12.63,
12496.45,769,0.34,100.00,1004,1.79,100.00,584,0.30,100.00,1022,1.56,100.00,597,0.85,100.00,772,1.47,100.00,2000,1,1,3,28,27,,,,,12.18,
12501.45,769,0.37,100.00,1004,1.80,100.00,583,0.29,100.00,1021,1.54,100.00,597,0.83,100.00,772,1.48,100.00,2000,1,1,3,28,32,,,,,12.65,
12506.45,769,0.35,100.00,1004,1.78,100.00,582,0.30,100.00,1021,1.56,100.00,597,0.84,100.00,771,1.49,100.00,2000,1,1,3,28,37,,,,,12.63,
12511.45,769,0.34,100.00,1004,1.78,100.00,582,0.30,100.00,1022,1.54,100.00,598,0.84,100.00,772,1.46,100.00,2000,1,1,3,28,42,,,,,12.54,
12516.45,769,0.34,100.00,1004,1.78,100.00,582,0.28,100.00,1021,1.52,100.00,598,0.83,100.00,771,1.47,100.00,2000,1,1,3,28,47,,,,,12.26,
12521.45,769,0.35,100.00,1004,1.79,100.00,582,0.29,100.00,1022,1.55,100.00,599,0.84,100.00,771,1.48,100.00,2000,1,1,3,28,52,,,,,12.61,
12526.45,768,0.35,100.00,1003,1.79,100.00,583,0.31,100.00,1023,1.55,100.00,599,0.83,100.00,771,1.48,100.00,2000,1,1,3,28,57,,,,,12.28,
12531.45,768,0.34,100.00,1003,1.77,100.00,582,0.30,100.00,1023,1.56,100.00,599,0.83,100.00,771,1.46,100.00,2000,1,1,3,29,2,,,,,12.52,
12536.45,768,0.34,100.00,1004,1.80,100.00,582,0.31,100.00,1023,1.54,100.00,599,0.81,100.00,771,1.49,100.00,2000,1,1,3,29,7,,,,,12.60,
12541.45,768,0.34,100.00,1005,1.79,100.00,582,0.29,100.00,1023,1.54,100.00,599,0.84,100.00,771,1.47,100.00,2000,1,1,3,29,12,,,,,12.50,
12546.45,767,0.33,100.00,1006,1.77,100.00,581,0.29,100.00,1023,1.55,100.00,600,0.82,100.00,771,1.50,100.00,2000,1,1,3,29,17,,,,,12.23,
12551.45,767,0.35,100.00,1005,1.78,100.00,581,0.29,100.00,1024,1.54,100.00,599,0.85,100.00,771,1.50,100.00,2000,1,1,3,29,22,,,,,12.35,
12556.45,766,0.34,100.00,1004,1.77,100.00,580,0.31,100.00,1023,1.56,100.00,600,0.85,100.00,771,1.48,100.00,2000,1,1,3,29,27,,,,,12.32,
12561.45,766,0.34,100.00,1004,1.79,100.00,580,0.29,100.00,1023,1.54,100.00,599,0.82,100.00,771,1.48,100.00,2000,1,1,3,29,32,,,,,12.40,
12566.45,766,0.34,100.00,1003,1.78,100.00,580,0.30,100.00,1022,1.54,100.00,599,0.82,100.00,771,1.47,100.00,2000,1,1,3,29,37,,,,,12.36,
12571.45,766,0.35,100.00,1003,1.77,100.00,581,0.29,100.00,1023,1.54,100.00,600,0.83,100.00,771,1.48,100.00,2000,1,1,3,29,42,,,,,12.42,
12576.45,766,0.34,100.00,1001,1.77,100.00,580,0.31,100.00,1022,1.54,100.00,600,0.82,100.00,770,1.48,100.00,2000,1,1,3,29,47,,,,,12.34,
12581.45,766,0.34,100.00,1001,1.76,100.00,580,0.31,100.00,1023,1.55,100.00,599,0.83,100.00,771,1.48,100.00,2000,1,1,3,29,52,,,,,12.23,
12586.45,766,0.33,100.00,1001,1.78,100.00,580,0.31,100.00,1023,1.53,100.00,599,0.83,100.00,770,1.48,100.00,2000,1,1,3,29,57,,,,,12.52,
12591.45,766,0.35,100.00,1001,1.78,100.00,580,0.31,100.00,1023,1.54,100.00,599,0.84,100.00,770,1.48,100.00,2000,1,1,3,30,2,,,,,12.59,
12596.45,766,0.36,100.00,1001,1.80,100.00,580,0.30,100.00,1024,1.55,100.00,599,0.82,100.00,769,1.46,100.00,2000,1,1,3,30,7,,,,,12.53,
12601.45,765,0.35,100.00,1001,1.79,100.00,580,0.27,100.00,1024,1.56,100.00,598,0.86,100.00,769,1.47,100.00,2000,1,1,3,30,12,,,,,12.25,
12606.45,765,0.33,100.00,1002,1.77,100.00,580,0.27,100.00,1023,1.55,100.00,598,0.82,100.00,770,1.48,100.00,2000,1,1,3,30,17,,,,,12.40,
12611.45,766,0.34,100.00,1003,1.77,100.00,580,0.29,100.00,1022,1.55,100.00,598,0.84,100.00,769,1.48,100.00,2000,1,1,3,30,22,,,,,12.64,
12616.45,765,0.34,100.00,1003,1.81,100.00,580,0.29,100.00,1022,1.56,100.00,599,0.82,100.00,769,1.51,100.00,2000,1,1,3,30,27,,,,,12.44,
12621.45,765,0.34,100.00,1003,1.78,100.00,579,0.30,100.00,1024,1.54,100.00,599,0.83,100.00,769,1.48,100.00,2000,1,1,3,30,32,,,,,12.34,
12626.45,765,0.34,100.00,1002,1.77,100.00,580,0.30,100.00,1024,1.55,100.00,598,0.85,100.00,770,1.50,100.00,2000,1,1,3,30,37,,,,,12.45,
12631.45,766,0.36,100.00,1001,1.77,100.00,579,0.30,100.00,1025,1.55,100.00,598,0.82,100.00,770,1.46,100.00,2000,1,1,3,30,42,,,,,12.47,
12636.45,766,0.35,100.00,1001,1.79,100.00,578,0.28,100.00,1025,1.53,100.00,598,0.84,100.00,769,1.47,100.00,2000,1,1,3,30,47,,,,,12.62,
12641.45,765,0.37,100.00,1001,1.78,100.00,578,0.29,100.00,1025,1.54,100.00,598,0.83,100.00,768,1.47,100.00,2000,1,1,3,30,52,,,,,12.60,
12646.45,764,0.35,100.00,1001,1.79,100.00,578,0.31,100.00,1025,1.55,100.00,598,0.85,100.00,768,1.47,100.00,2000,1,1,3,30,57,,,,,12.32,
12651.45,764,0.33,100.00,1001,1.78,100.00,579,0.27,100.00,1025,1.54,100.00,598,0.82,100.00,768,1.47,100.00,2000,1,1,3,31,2,,,,,12.61,
12656.45,764,0.33,100.00,1001,1.78,100.00,578,0.29,100.00,1025,1.55,100.00,598,0.84,100.00,768,1.48,100.00,2000,1,1,3,31,7,,,,,12.65,
12661.45,764,0.35,100.00,1001,1.79,100.00,578,0.28,100.00,1025,1.55,100.00,597,0.85,100.00,768,1.46,100.00,2000,1,1,3,31,12,,,,,12.35,
12666.45,764,0.34,100.00,1001,1.78,100.00,578,0.31,100.00,1025,1.55,100.00,597,0.82,100.00,768,1.49,100.00,2000,1,1,3,31,17,,,,,12.17,
12671.45,763,0.33,100.00,1000,1.79,100.00,577,0.29,100.00,1024,1.55,100.00,596,0.82,100.00,768,1.48,100.00,2000,1,1,3,31,22,,,,,12.25,
12676.45,763,0.33,100.00,1001,1.78,100.00,577,0.28,100.00,1024,1.54,100.00,596,0.84,100.00,768,1.48,100.00,2000,1,1,3,31,27,,,,,12.66,
12681.45,763,0.35,100.00,1001,1.79,100.00,577,0.29,100.00,1023,1.56,100.00,595,0.85,100.00,768,1.48,100.00,2000,1,1,3,31,32,,,,,12.35,
12686.45,763,0.35,100.00,1001,1.81,100.00,577,0.32,100.00,1023,1.53,100.00,595,0.83,100.00,768,1.49,100.00,2000,1,1,3,31,37,,,,,12.62,
12691.45,763,0.33,100.00,1001,1.79,100.00,577,0.29,100.00,1023,1.55,100.00,595,0.84,100.00,768,1.47,100.00,2000,1,1,3,31,42,,,,,12.24,
12696.45,762,0.34,100.00,1001,1.78,100.00,577,0.28,100.00,1022,1.53,100.00,595,0.85,100.00,768,1.47,100.00,2000,1,1,3,31,47,,,,,12.64,
12701.45,761,0.36,100.00,1001,1.79,100.00,576,0.30,100.00,1022,1.55,100.00,594,0.85,100.00,768,1.50,100.00,2000,1,1,3,31,52,,,,,12.62,
12706.45,762,0.34,100.00,1002,1.79,100.00,576,0.29,100.00,1023,1.54,100.00,594,0.83,100.00,768,1.48,100.00,2000,1,1,3,31,57,,,,,12.22,
12711.45,762,0.35,100.00,1001,1.79,100.00,576,0.29,100.00,1022,1.55,100.00,594,0.83,100.00,767,1.46,100.00,2000,1,1,3,32,2,,,,,12.27,
